Symbol,Date,Open,High,Low,Close,Volume
AAAP,21-Aug-2026,25.36,25.42,25.36,25.395,4000
AACG,21-Aug-2026,0.9963,1.0257,0.9393,0.97,26900
AACI,21-Aug-2026,10.04,10.04,10.04,10.04,100
AACP,21-Aug-2026,10,10.07,10,10.07,1700
AACPR,21-Aug-2026,0.1616,0.1617,0.1616,0.1617,200
AACPU,21-Aug-2026,10.28,10.28,10.25,10.26,1400
AACPW,21-Aug-2026,0.1095,0.1095,0.1095,0.1095,400
AADR,21-Aug-2026,84.09,84.26,84.09,84.1177,2700
AAEQ,21-Aug-2026,54.6214,54.6214,54.6214,54.6214,100
AAL,21-Aug-2026,13.73,13.86,13.65,13.82,68476100
AALG,21-Aug-2026,11.25,11.362,11.15,11.362,14100
AAME,21-Aug-2026,1.33,1.4,1.32,1.35,20000
AAOI,21-Aug-2026,129.368,133.72,121.89,124.82,9748100
AAON,21-Aug-2026,81.99,82.45,78.73,79.44,984900
AAPB,21-Aug-2026,38.5,38.57,37.365,37.9838,22200
AAPD,21-Aug-2026,11.18,11.335,11.145,11.24,5528800
AAPG,21-Aug-2026,17.15,17.4435,17,17,1800
AAPL,21-Aug-2026,312.05,312.38,307.01,309.35,46876800
AAPU,21-Aug-2026,39.56,39.6,38.285,38.87,1092300
AARD,21-Aug-2026,5.91,6.9,5.8,6.82,173600
AAUB,21-Aug-2026,50.805,50.8744,50.805,50.8744,600
AAUS,21-Aug-2026,61.3784,61.3784,61.3784,61.3784,100
AAVM,21-Aug-2026,34.775,34.775,34.775,34.775,100
AAXJ,21-Aug-2026,116.96,117.12,116.24,116.32,214500
ABAT,21-Aug-2026,2.37,2.59,2.36,2.57,3602200
ABCL,21-Aug-2026,11.57,11.7999,11.14,11.32,4553000
ABCS,21-Aug-2026,36.23,36.3224,36.23,36.3224,1000
ABEO,21-Aug-2026,6.03,6.14,6.01,6.09,894800
ABI,21-Aug-2026,24.805,24.805,24.805,24.805,100
ABIG,21-Aug-2026,35.1747,35.1747,35.1747,35.1747,100
ABLV,21-Aug-2026,0.89,0.89,0.8492,0.8492,900
ABLVW,21-Aug-2026,0.016,0.016,0.0151,0.0151,2000
ABNB,21-Aug-2026,187.14,188.595,184.31,187.3,4246200
ABOS,21-Aug-2026,3.21,3.34,3.135,3.16,716000
ABSI,21-Aug-2026,9.56,9.9,9.5,9.55,2332900
ABTC,21-Aug-2026,8.66,8.96,7.66,7.93,3703200
ABTS,21-Aug-2026,1.23,1.5599,1.2063,1.35,350000
ABUS,21-Aug-2026,5.2,5.45,5.09,5.21,18070300
ABVC,21-Aug-2026,0.92,0.9376,0.87,0.8899,56700
