Symbol,Date,Open,High,Low,Close,Volume
AAAP,14-Aug-2026,25.39,25.39,25.365,25.365,6000
AACB,14-Aug-2026,10.58,10.59,10.57,10.59,68500
AACBR,14-Aug-2026,0.001,0.0439,0.001,0.012,4394800
AACG,14-Aug-2026,1.06,1.07,0.9253,0.96,156600
AACO,14-Aug-2026,9.96,9.96,9.96,9.96,5000
AACP,14-Aug-2026,10.03,10.03,10.03,10.03,100
AADR,14-Aug-2026,85.27,85.65,84.7989,84.912,2800
AAEQ,14-Aug-2026,55.5,55.5,55.3455,55.3455,100
AAL,14-Aug-2026,15.01,15.16,14.79,14.83,46400800
AALG,14-Aug-2026,13.56,13.56,13.07,13.1167,23300
AAME,14-Aug-2026,1.41,1.51,1.41,1.45,35100
AAOI,14-Aug-2026,130.39,153.39,130.34,150.28,18774900
AAON,14-Aug-2026,86.63,89.24,86,87.8,856400
AAPB,14-Aug-2026,37.2,37.5,36.9,37.1091,23200
AAPD,14-Aug-2026,11.38,11.43,11.315,11.3766,5996400
AAPL,14-Aug-2026,306,307.49,304.3,305.93,28229300
AAPU,14-Aug-2026,38.12,38.5,37.75,38.16,1010500
AARD,14-Aug-2026,6.46,6.8152,6.175,6.54,69100
AAUB,14-Aug-2026,51.68,51.7743,51.68,51.7743,500
AAUS,14-Aug-2026,62.46,62.46,62.1793,62.1793,200
AAVM,14-Aug-2026,34.8856,34.8856,34.8856,34.8856,100
AAXJ,14-Aug-2026,116.38,116.73,115.55,115.81,208600
ABAT,14-Aug-2026,2.47,2.56,2.47,2.49,1500900
ABCL,14-Aug-2026,10.84,11.5,10.47,11.38,12375000
ABCS,14-Aug-2026,36.5599,36.5599,36.515,36.5255,1200
ABEO,14-Aug-2026,6.21,6.29,5.82,5.985,5445100
ABI,14-Aug-2026,24.79,24.79,24.79,24.79,100
ABIG,14-Aug-2026,35.88,35.88,35.7983,35.7983,200
ABLV,14-Aug-2026,0.69,0.69,0.6833,0.685,30200
ABLVW,14-Aug-2026,0.0166,0.0166,0.0166,0.0166,300
ABNB,14-Aug-2026,185,186.97,183.66,184.06,3766100
ABOS,14-Aug-2026,2.51,2.695,2.45,2.67,526700
ABSI,14-Aug-2026,9.43,9.435,8.83,9.18,2231200
ABTC,14-Aug-2026,7.2,7.56,7.015,7.26,1213400
ABTS,14-Aug-2026,1.37,1.37,1.28,1.32,71600
ABUS,14-Aug-2026,4.6,4.71,4.55,4.67,1438700
ABVC,14-Aug-2026,0.95,0.95,0.8568,0.8999,116800
ABVX,14-Aug-2026,120.74,121.97,117.9,118.96,903800
ACAD,14-Aug-2026,28.26,28.425,27.9,28.24,1062500
ACB,14-Aug-2026,3.77,3.775,3.595,3.68,2062100
ACCL,14-Aug-2026,2.86,2.885,2.84,2.84,4300
ACDC,14-Aug-2026,5.26,5.555,5.19,5.37,1666700
ACEP,14-Aug-2026,20.9126,20.9126,20.9126,20.9126,100
ACET,14-Aug-2026,8.3,8.38,8.15,8.38,57900
ACFN,14-Aug-2026,18.38,19.48,18.275,19.4,87900
ACGL,14-Aug-2026,98.09,98.8799,97.8087,98.71,1000200
ACGLN,14-Aug-2026,16.19,16.3,16.17,16.27,18800
ACGLO,14-Aug-2026,19.31,19.39,19.3,19.385,21400
ACHC,14-Aug-2026,30.1,31.14,29.81,30.83,1103500
ACHV,14-Aug-2026,7.27,7.6,7.15,7.59,1743400
ACIC,14-Aug-2026,9.79,9.92,9.77,9.86,199200
ACIU,14-Aug-2026,2.58,2.58,2.4301,2.49,133200
ACIW,14-Aug-2026,53.96,54.13,52.4901,53.44,680700
ACLS,14-Aug-2026,140.08,142.34,137.53,140.15,219800
ACMR,14-Aug-2026,80.2,82.09,77.81,80.42,557600
ACNB,14-Aug-2026,64.9,65.29,64.4,64.93,32200
ACNT,14-Aug-2026,14.75,15.12,14.57,15.05,63400
ACOG,14-Aug-2026,9.34,9.5,8.2,8.84,247500
ACON,14-Aug-2026,2.42,2.47,2.36,2.46,35600
ACONW,14-Aug-2026,0.0283,0.029,0.0283,0.029,5200
ACQQ,14-Aug-2026,25.11,25.32,24.99,24.99,2700
ACRS,14-Aug-2026,5.82,5.855,5.64,5.78,666200
ACRT,14-Aug-2026,25.06,25.16,25.06,25.16,100
ACRT,14-Aug-2026,25.06,25.16,25.06,25.16,100
ACRV,14-Aug-2026,1.9,1.99,1.85,1.95,758000
ACSP,14-Aug-2026,25.08,25.08,24.96,24.96,1600
ACT,14-Aug-2026,49.79,50.26,49.79,49.94,182200
ACTG,14-Aug-2026,4.6,4.635,4.51,4.59,262000
ACTU,14-Aug-2026,0.97,1.03,0.9,1.01,109700
ACWI,14-Aug-2026,162.68,162.7444,161.01,162.29,2839800
ACWX,14-Aug-2026,78.06,78.16,77.73,77.87,1226500
ACXP,14-Aug-2026,1.43,1.44,1.31,1.395,613800
ADAG,14-Aug-2026,3.75,3.825,3.58,3.7,152200
ADAM,14-Aug-2026,10.11,10.21,10.045,10.12,740300
ADAMG,14-Aug-2026,25.2,25.225,25.19,25.2,7500
ADAMH,14-Aug-2026,25.47,25.48,25.44,25.45,18500
ADAMI,14-Aug-2026,25.33,25.39,25.295,25.325,7100
ADAML,14-Aug-2026,24.99,24.99,24.89,24.9,5900
ADAMM,14-Aug-2026,25.36,25.495,25.3371,25.49,15400
ADAMN,14-Aug-2026,24.52,24.9534,24.51,24.7501,9700
ADAMO,14-Aug-2026,25.15,25.1525,25.0735,25.15,24200
ADAMZ,14-Aug-2026,18.69,18.87,18.6,18.6,2700
ADBE,14-Aug-2026,273.22,273.4,261.67,264.02,2876200
ADBG,14-Aug-2026,5.045,5.05,4.63,4.7079,2149900
ADEA,14-Aug-2026,29.5,30.41,29.12,29.83,842000
ADGM,14-Aug-2026,0.7,0.73,0.6671,0.6922,643500
ADI,14-Aug-2026,381.98,389.45,380.12,389.39,2115900
ADIL,14-Aug-2026,4.11,4.37,3.98,3.98,48500
ADMA,14-Aug-2026,9.47,9.49,9.33,9.47,1308600
ADP,14-Aug-2026,276.87,277.33,271.43,272.96,1457300
ADPT,14-Aug-2026,24.27,24.95,24,24.74,1743500
ADSE,14-Aug-2026,11.98,11.98,11.61,11.69,4100
ADSK,14-Aug-2026,260,260.74,251.29,251.66,1395400
ADTN,14-Aug-2026,8.04,8.446,8.03,8.4,2073600
ADUR,14-Aug-2026,16.5,17,16.1,16.17,339800
ADUS,14-Aug-2026,117.22,117.24,115.77,116.06,119400
ADV,14-Aug-2026,32.86,33.73,32.0975,32.78,70600
ADVB,14-Aug-2026,8.8,9.4999,8.4344,8.95,486400
AEBI,14-Aug-2026,13.82,14.0999,12.35,12.71,1222700
AEC,14-Aug-2026,4.32,4.36,4.2,4.23,10200
AEHL,14-Aug-2026,4.47,7.87,4.22,4.94,1983600
AEHR,14-Aug-2026,133.61,147.4,131.21,134.06,3314900
AEI,14-Aug-2026,1.175,1.37,1.175,1.34,19900
AEIS,14-Aug-2026,328.63,337.62,325.47,330.26,345600
AEMD,14-Aug-2026,2.93,3.05,2.78,2.83,37600
AENT,14-Aug-2026,5.679,5.9,5.584,5.66,15100
AEP,14-Aug-2026,124.87,126,124.86,125.6,2360100
AERT,14-Aug-2026,6.95,7.06,6.95,7.06,3700
AERTW,14-Aug-2026,0.0199,0.0199,0.0198,0.0199,2300
AESP,14-Aug-2026,9.94,9.94,9.94,9.94,2500
AEVA,14-Aug-2026,22.35,24.43,22.0574,23.28,1459800
AEYE,14-Aug-2026,6.19,8.1899,6.17,7.99,965000
AFCG,14-Aug-2026,3.01,3.1788,2.975,3.16,156400
AFJK,14-Aug-2026,12.2,12.2,12.2,12.2,1800
AFJKR,14-Aug-2026,0.135,0.14,0.135,0.135,5600
AFOS,14-Aug-2026,47.08,47.235,46.9601,47.0888,14000
AFRI,14-Aug-2026,10.51,11.11,10.265,10.62,7600
AFRIW,14-Aug-2026,1,1,0.84,1,2700
AFRM,14-Aug-2026,78.86,80.65,78.3,78.35,1974100
AFSC,14-Aug-2026,39.9,40.0081,39.9,40.0081,600
AFYA,14-Aug-2026,13.4,13.905,13.33,13.84,174900
AGCC,14-Aug-2026,14.8,14.95,14.6,14.6,57600
AGEM,14-Aug-2026,49.0685,49.0685,48.63,48.8271,6000
AGEN,14-Aug-2026,6.93,7.46,6.83,7.32,1251900
AGGA,14-Aug-2026,24.95,24.95,24.8939,24.905,2600
AGIO,14-Aug-2026,33.1,33.81,32.48,33.56,1124400
AGIX,14-Aug-2026,46.7,46.87,46.27,46.68,137500
AGMB,14-Aug-2026,14.03,14.03,13.03,13.22,41900
AGMH,14-Aug-2026,1.02,1.02,0.91,0.9854,68500
AGMI,14-Aug-2026,72.545,72.87,72.2279,72.2279,900
AGNC,14-Aug-2026,10.98,11.08,10.94,10.96,12215100
AGNCL,14-Aug-2026,25.03,25.0984,25.02,25.0297,11400
AGNCM,14-Aug-2026,25.16,25.24,25.16,25.24,23300
AGNCN,14-Aug-2026,25.9281,25.98,25.8999,25.98,18200
AGNCO,14-Aug-2026,25.64,25.73,25.64,25.68,30900
AGNCP,14-Aug-2026,25.26,25.37,25.26,25.31,57300
AGNCZ,14-Aug-2026,25.39,25.54,25.39,25.5,54900
AGNG,14-Aug-2026,38.21,38.21,37.96,38.0658,6100
AGNT,14-Aug-2026,4.38,4.49,4.31,4.35,938100
AGPU,14-Aug-2026,8.63,8.65,8.05,8.27,237700
AGRZ,14-Aug-2026,0.247,0.247,0.235,0.2453,131800
AGYS,14-Aug-2026,115.64,117.5,112.68,114,340500
AGZD,14-Aug-2026,22.62,22.63,22.57,22.57,13700
AHCO,14-Aug-2026,5.7,5.905,5.69,5.81,2351300
