Symbol,Date,Open,High,Low,Close,Volume
AAAP,01-Jul-2026,25.175,25.175,25.175,25.175,100
AACB,01-Jul-2026,10.47,10.5,10.47,10.5,39600
AACBR,01-Jul-2026,0.21,0.21,0.21,0.21,100
AACG,01-Jul-2026,1.04,1.0654,1.0206,1.0654,2800
AACI,01-Jul-2026,9.95,10,9.95,10,15100
AACIW,01-Jul-2026,0.32,0.38,0.32,0.38,39600
AACO,01-Jul-2026,9.93,9.93,9.93,9.93,12700
AACOW,01-Jul-2026,0.48,0.48,0.48,0.48,20200
AACP,01-Jul-2026,9.98,9.99,9.9798,9.98,45600
AACPR,01-Jul-2026,0.172,0.172,0.1701,0.1701,1000
AACPW,01-Jul-2026,0.12,0.1267,0.11,0.12,195000
AADR,01-Jul-2026,82.145,82.145,81.13,81.6402,2900
AAEQ,01-Jul-2026,53.0923,53.0923,53.0923,53.0923,100
AAL,01-Jul-2026,18.25,18.47,18.055,18.15,166690400
AALG,01-Jul-2026,20.87,21.405,20.7441,20.7441,44900
AAME,01-Jul-2026,1.64,1.705,1.64,1.68,7100
AAOI,01-Jul-2026,143.56,147.54,136.6601,139,6477800
AAON,01-Jul-2026,122.57,123.05,115.97,116.42,1065600
AAPB,01-Jul-2026,35,35.58,34.37,35.1456,42300
AAPD,01-Jul-2026,11.98,12.115,11.8101,11.9,7404500
AAPG,01-Jul-2026,17.53,18.45,17.4705,17.96,14800
AAPL,01-Jul-2026,293.44,296.59,289.195,294.38,50164200
AAPU,01-Jul-2026,35.87,36.68,34.91,36.13,1440600
AARD,01-Jul-2026,5.69,5.99,5.29,5.62,242600
AAUS,01-Jul-2026,59.77,59.77,59.6986,59.6986,2600
AAVM,01-Jul-2026,33.61,33.76,33.5572,33.5572,2000
AAXJ,01-Jul-2026,116.67,117.49,115.79,115.86,778200
ABAT,01-Jul-2026,2.75,2.87,2.72,2.76,3360100
ABCL,01-Jul-2026,7.69,7.86,7.265,7.6,7995700
ABCS,01-Jul-2026,33.61,33.8075,33.61,33.8075,2600
ABEO,01-Jul-2026,6.17,6.3901,6.04,6.05,2061900
ABI,01-Jul-2026,24.86,24.86,24.86,24.86,100
ABIG,01-Jul-2026,34.56,34.56,34.4984,34.4984,300
ABLV,01-Jul-2026,1.1,1.2,1.09,1.185,147800
ABLVW,01-Jul-2026,0.0163,0.0163,0.0163,0.0163,200
ABNB,01-Jul-2026,145,148.745,143.92,147.31,3301200
ABNG,01-Jul-2026,19.36,19.36,19.0113,19.0113,1700
ABOS,01-Jul-2026,2.65,2.7,2.5,2.59,300200
ABSI,01-Jul-2026,11.12,11.69,10.825,11.11,5084000
ABTC,01-Jul-2026,0.65,0.676,0.6122,0.6241,39142600
ABTS,01-Jul-2026,1.15,1.22,1.11,1.19,42700
ABUS,01-Jul-2026,4.82,4.89,4.625,4.73,2987200
ABVC,01-Jul-2026,1.56,1.83,1.54,1.77,277700
ABVX,01-Jul-2026,138,139.35,131.86,132.56,4790200
ACAA,01-Jul-2026,10,10.035,10,10.035,35500
ACAAW,01-Jul-2026,0.65,0.7,0.65,0.7,45800
ACAD,01-Jul-2026,25.24,25.55,24.935,25.2,1417600
ACB,01-Jul-2026,2.78,2.855,2.78,2.81,1008700
ACCL,01-Jul-2026,1.66,1.72,1.65,1.68,6600
ACDC,01-Jul-2026,5.81,5.86,5.43,5.49,943400
ACEP,01-Jul-2026,19.72,19.72,19.5781,19.5781,1600
ACET,01-Jul-2026,8.58,9.02,8.4,8.62,90100
ACFN,01-Jul-2026,17.02,17.25,17,17.25,10500
ACGC,01-Jul-2026,9.96,9.96,9.96,9.96,85400
ACGCU,01-Jul-2026,10.07,10.07,10.07,10.07,100
ACGCW,01-Jul-2026,0.33,0.33,0.33,0.33,1200
ACGL,01-Jul-2026,97.59,99.035,97.32,98.55,1712400
ACGLN,01-Jul-2026,16.2,16.245,16.1101,16.17,28800
ACGLO,01-Jul-2026,19.12,19.2,18.9601,19.06,34800
ACHC,01-Jul-2026,29.53,31.35,28.825,31.25,3496500
ACHV,01-Jul-2026,6.49,7.11,6.27,6.4,3840400
ACIC,01-Jul-2026,11.17,11.41,10.885,11.38,270700
ACIU,01-Jul-2026,2.34,2.44,2.145,2.38,687300
ACIW,01-Jul-2026,51.4,53.07,50.95,52.53,768800
ACLS,01-Jul-2026,181,185.005,173.1,178.33,586600
ACMR,01-Jul-2026,117.51,123.61,114.37,117.16,1876900
ACNB,01-Jul-2026,59.42,61.25,59.42,61.25,93200
ACNT,01-Jul-2026,15.05,15.27,14.945,15.11,42600
ACOG,01-Jul-2026,7.19,7.99,6.9,7.79,33100
