Symbol,Date,Open,High,Low,Close,Volume
AAAP,04-Sep-2026,25.39,25.39,25.37,25.38,5800
AACG,04-Sep-2026,0.91,0.9198,0.88,0.8901,3000
AACIW,04-Sep-2026,0.26,0.26,0.26,0.26,1100
AADR,04-Sep-2026,84.76,84.8501,84.43,84.68,9000
AAEQ,04-Sep-2026,54.9913,54.9913,54.9913,54.9913,500
AAL,04-Sep-2026,12.96,13.205,12.945,13.13,74077400
AALG,04-Sep-2026,10.105,10.239,10,10.1577,27600
AAME,04-Sep-2026,1.35,1.39,1.342,1.36,10100
AAOI,04-Sep-2026,101.91,106.56,100.54,105.53,6840200
AAON,04-Sep-2026,77.98,81.38,77.63,79.4,1418200
AAPB,04-Sep-2026,42.52,42.52,39.915,40.3575,50300
AAPD,04-Sep-2026,10.62,10.96,10.61,10.9,12471700
AAPG,04-Sep-2026,17.7,17.745,17.6,17.615,5000
AAPL,04-Sep-2026,328.305,328.93,317.86,319.97,39606800
AAPU,04-Sep-2026,43.57,43.69,40.7763,41.34,1671100
AARD,04-Sep-2026,5.72,5.991,5.15,5.38,257800
AAUB,04-Sep-2026,51.1814,51.1814,51.1814,51.1814,400
AAUS,04-Sep-2026,61.7916,61.7916,61.7916,61.7916,100
AAVM,04-Sep-2026,34.6,34.64,34.6,34.6147,7100
AAXJ,04-Sep-2026,117.93,119.59,117.92,119.54,498100
ABAT,04-Sep-2026,2.72,2.83,2.72,2.78,2777100
ABCL,04-Sep-2026,11.5,11.59,11.33,11.43,2019200
ABCS,04-Sep-2026,35.79,35.923,35.79,35.923,2800
ABEO,04-Sep-2026,5.89,6.02,5.85,6,866500
ABI,04-Sep-2026,24.75,24.75,24.75,24.75,100
ABIG,04-Sep-2026,35.2,35.28,35.2,35.2247,25700
ABLV,04-Sep-2026,1.01,1.04,0.8877,0.94,6700
ABLVW,04-Sep-2026,0.0133,0.0133,0.0123,0.0123,12000
ABNB,04-Sep-2026,183.15,184.51,181.16,181.94,3408700
ABOS,04-Sep-2026,3.07,3.23,3.03,3.18,315400
ABSI,04-Sep-2026,8.69,9.03,8.65,8.82,2150200
ABTC,04-Sep-2026,8.95,9.19,7.87,7.99,4755300
ABTS,04-Sep-2026,1.47,1.51,1.45,1.51,7800
ABUS,04-Sep-2026,5.09,5.17,5.09,5.15,5198300
ABVC,04-Sep-2026,1,1.02,0.9,0.9601,142400
ABVX,04-Sep-2026,114.15,115.33,112.782,114.79,489800
ACAAW,04-Sep-2026,0.58,0.58,0.58,0.58,200
ACAD,04-Sep-2026,27.77,28.1942,27.65,28.02,1682900
ACB,04-Sep-2026,3.89,3.97,3.8605,3.95,691900
ACCL,04-Sep-2026,2.74,2.74,2.7399,2.74,3900
ACDC,04-Sep-2026,5.1,5.21,5,5.15,752300
ACEP,04-Sep-2026,20.68,20.68,20.61,20.6247,17700
ACET,04-Sep-2026,9.33,9.76,9.261,9.59,44600
ACFN,04-Sep-2026,18.95,19.36,18.095,19.03,109100
ACGL,04-Sep-2026,98.9,99.79,97.86,98.1,2121200
ACGLN,04-Sep-2026,15.64,15.87,15.6,15.84,123100
ACGLO,04-Sep-2026,18.97,18.9799,18.7759,18.94,23000
ACHC,04-Sep-2026,28.24,28.765,27.81,28.13,835000
ACHV,04-Sep-2026,8.2,8.56,8.1,8.49,886300
ACIC,04-Sep-2026,9.5,9.56,9.455,9.54,185500
ACIU,04-Sep-2026,2.91,2.94,2.82,2.86,155600
ACIW,04-Sep-2026,52.12,53.11,51.94,52.95,586600
ACLS,04-Sep-2026,112.35,115.2,111.79,115.08,480700
ACMR,04-Sep-2026,71.25,74.845,71,74.44,643500
