Symbol,Date,Open,High,Low,Close,Volume
AAAP,03-Aug-2026,25.285,25.285,25.285,25.285,100
AACB,03-Aug-2026,10.58,10.58,10.54,10.54,43000
AACBR,03-Aug-2026,0.1573,0.1573,0.1573,0.1573,2000
AACG,03-Aug-2026,0.86,0.9,0.85,0.9,2500
AACI,03-Aug-2026,9.99,9.99,9.99,9.99,50100
AACIW,03-Aug-2026,0.36,0.36,0.36,0.36,100
AACOU,03-Aug-2026,10.05,10.05,10.05,10.05,400
AACOW,03-Aug-2026,0.42,0.42,0.4152,0.4152,200
AADR,03-Aug-2026,82.7288,83.0699,82.33,82.855,3900
AAEQ,03-Aug-2026,53.99,54.0753,53.99,54.0753,1800
AAL,03-Aug-2026,15.77,16.38,15.7,16.04,53623400
AALG,03-Aug-2026,15.36,16.13,15.28,15.55,31800
AAME,03-Aug-2026,1.54,1.65,1.5,1.57,29800
AAOI,03-Aug-2026,89.8,110.95,88.13,110.21,12055500
AAON,03-Aug-2026,90.26,93.255,88.45,92.56,931500
AAPB,03-Aug-2026,38.055,38.63,36.39,36.4934,212600
AAPD,03-Aug-2026,11.23,11.49,11.154,11.46,13121500
AAPG,03-Aug-2026,17.55,17.55,16.75,16.805,14100
AAPL,03-Aug-2026,309.58,311.8,302.56,303.42,75051900
AAPU,03-Aug-2026,39.05,39.68,37.4101,37.6,4453800
AARD,03-Aug-2026,6.65,7.26,6.64,7.08,96200
AAUB,03-Aug-2026,49.7,50.35,49.7,50.3175,29600
AAUS,03-Aug-2026,60.15,60.78,60.15,60.7409,4200
AAVM,03-Aug-2026,33.41,33.6318,33.302,33.6318,2400
AAXJ,03-Aug-2026,110.29,111.5,109.52,111.32,371600
ABAT,03-Aug-2026,2.07,2.1966,2.03,2.14,3539300
ABCL,03-Aug-2026,5.705,6.045,5.565,5.83,3405500
ABCS,03-Aug-2026,35.72,35.72,35.59,35.6575,1500
ABEO,03-Aug-2026,6.45,6.49,6.295,6.39,1008600
ABI,03-Aug-2026,24.845,24.845,24.845,24.845,100
ABIG,03-Aug-2026,35.8809,35.8809,35.8809,35.8809,100
ABLV,03-Aug-2026,0.86,0.87,0.77,0.77,31500
ABLVW,03-Aug-2026,0.0195,0.0195,0.0195,0.0195,600
ABNB,03-Aug-2026,153.34,154.56,150.02,150.64,3597500
ABOS,03-Aug-2026,2.17,2.21,2.11,2.18,227400
ABSI,03-Aug-2026,7.7,8.065,7.43,7.93,2220300
ABTC,03-Aug-2026,5.31,5.95,4.92,5.85,1846800
ABTS,03-Aug-2026,1.1,1.1,1.03,1.0307,4204300
ABUS,03-Aug-2026,4.34,4.425,4.31,4.36,1421300
ABVC,03-Aug-2026,1.04,1.06,1,1.04,68100
ABVX,03-Aug-2026,120.4,126,119.53,124.78,941500
ACAA,03-Aug-2026,10,10,10,10,12400
ACAAW,03-Aug-2026,0.7,0.7,0.7,0.7,200
ACAD,03-Aug-2026,25.96,26.105,25.43,25.61,1368000
ACB,03-Aug-2026,2.79,2.855,2.79,2.83,736000
ACCL,03-Aug-2026,2.25,2.29,2.25,2.29,21200
ACDC,03-Aug-2026,3.93,4.15,3.826,4.11,912200
ACEP,03-Aug-2026,19.86,19.9759,19.86,19.9759,1400
ACET,03-Aug-2026,9.08,9.835,9,9.24,135400
ACFN,03-Aug-2026,19.5,19.9999,18.21,18.6626,23300
ACGC,03-Aug-2026,9.97,9.97,9.97,9.97,300
ACGCW,03-Aug-2026,0.301,0.301,0.301,0.301,500
ACGL,03-Aug-2026,101.12,101.96,100,101.12,1596100
ACGLN,03-Aug-2026,16.39,16.45,16.31,16.3801,26500
ACGLO,03-Aug-2026,19.47,19.55,19.4634,19.501,18900
ACHC,03-Aug-2026,29.5,31.2,29.5,30.59,3425100
ACHV,03-Aug-2026,6.38,6.5,6.2,6.32,914000
ACIC,03-Aug-2026,10.73,10.94,10.5,10.925,248900
ACIU,03-Aug-2026,2.24,2.265,2.18,2.22,118300
ACIW,03-Aug-2026,58.39,59.3,56.62,57.37,931400
ACLS,03-Aug-2026,126.03,133.35,124.72,131.12,411800
ACMR,03-Aug-2026,74.83,79.53,74,78.64,927200
ACNB,03-Aug-2026,65.1,65.94,64.26,64.52,65300
ACNT,03-Aug-2026,15.41,15.59,15.08,15.53,79800
ACOG,03-Aug-2026,8.21,8.8764,7.6,8.43,70700
ACON,03-Aug-2026,2.35,2.48,2.27,2.36,57700
ACONW,03-Aug-2026,0.0253,0.0328,0.0248,0.0328,82100
ACRS,03-Aug-2026,5.19,5.55,5.0103,5.53,1952000
ACRV,03-Aug-2026,1.52,1.58,1.482,1.56,242000
ACT,03-Aug-2026,47.84,48.585,47.75,47.88,312000
ACTG,03-Aug-2026,4.44,4.645,4.44,4.63,248600
ACTU,03-Aug-2026,1.14,1.14,1.055,1.06,174700
ACWI,03-Aug-2026,156.64,158.04,156.51,157.94,2049100
ACWX,03-Aug-2026,75.23,75.705,74.98,75.66,3995900
ACXP,03-Aug-2026,1.46,1.47,1.35,1.43,197700
ADAC,03-Aug-2026,10.1,10.1,10.1,10.1,100
ADAG,03-Aug-2026,3.67,3.7299,3.56,3.63,72800
ADAM,03-Aug-2026,9.13,9.455,9.12,9.44,1455900
ADAMG,03-Aug-2026,24.91,25.0056,24.91,24.97,21200
ADAMH,03-Aug-2026,25.37,25.39,25.33,25.33,18000
ADAMI,03-Aug-2026,25.24,25.25,25.14,25.14,2600
ADAML,03-Aug-2026,24.43,24.5999,24.42,24.5999,14800
