Symbol,Date,Open,High,Low,Close,Volume
AAAP,05-Aug-2026,25.32,25.33,25.32,25.32,553000
AACB,05-Aug-2026,10.55,10.56,10.55,10.56,300
AACG,05-Aug-2026,0.84,0.884,0.84,0.884,2500
AACI,05-Aug-2026,10,10,10,10,500
AACIW,05-Aug-2026,0.39,0.39,0.286,0.286,200
AACOW,05-Aug-2026,0.42,0.42,0.37,0.37,17700
AACP,05-Aug-2026,10.015,10.015,10.01,10.01,14600
AACPW,05-Aug-2026,0.0801,0.0801,0.0801,0.0801,8000
AADR,05-Aug-2026,84.99,84.99,83.89,84.1567,1200
AAEQ,05-Aug-2026,55.0141,55.0141,55.0141,55.0141,100
AAL,05-Aug-2026,16.65,17.11,16.55,16.58,49981100
AALG,05-Aug-2026,16.65,17.645,16.5991,16.5991,52200
AAME,05-Aug-2026,1.618,1.62,1.5482,1.55,10000
AAOI,05-Aug-2026,128.45,140.34,128,128.56,12480200
AAON,05-Aug-2026,94.44,97.545,93.11,93.15,920600
AAPB,05-Aug-2026,38.08,38.56,37.16,38.4681,90900
AAPD,05-Aug-2026,11.29,11.37,11.15,11.17,8637900
AAPG,05-Aug-2026,17,17,16.7625,16.855,4600
AAPL,05-Aug-2026,309.36,311.71,305.67,311,49438700
AAPU,05-Aug-2026,38.85,39.66,38.15,39.47,3227200
AARD,05-Aug-2026,7.2,7.88,7.2,7.52,195900
AAUB,05-Aug-2026,51.715,51.715,51.2555,51.2555,6200
AAUS,05-Aug-2026,62.23,62.28,61.7935,61.7935,5100
AAVM,05-Aug-2026,34.3889,34.39,34.2725,34.2725,800
AAXJ,05-Aug-2026,114.22,114.63,113.57,113.73,367400
ABAT,05-Aug-2026,2.34,2.36,2.27,2.32,3038800
ABCL,05-Aug-2026,6.05,6.21,5.84,5.92,4625400
ABCS,05-Aug-2026,36.09,36.09,35.9892,35.9892,1300
ABEO,05-Aug-2026,6.88,6.88,6.665,6.8,720700
ABI,05-Aug-2026,24.87,24.87,24.87,24.87,100
ABIG,05-Aug-2026,36.19,36.1901,36.1787,36.1787,6800
ABLV,05-Aug-2026,0.725,0.7699,0.7199,0.722,30200
ABLVW,05-Aug-2026,0.0167,0.0167,0.0166,0.0166,10100
