Symbol,Date,Open,High,Low,Close,Volume
AAAP,17-Jul-2026,25.285,25.285,25.285,25.285,100
AACB,17-Jul-2026,10.5,10.59,10.5,10.54,27000
AACBR,17-Jul-2026,0.18,0.18,0.18,0.18,1300
AACG,17-Jul-2026,0.9201,0.9799,0.92,0.9799,4300
AACIW,17-Jul-2026,0.3101,0.3101,0.3,0.3,1300
AACOW,17-Jul-2026,0.449,0.45,0.425,0.4499,3600
AACP,17-Jul-2026,9.98,9.98,9.98,9.98,600
AACPR,17-Jul-2026,0.1802,0.1802,0.1802,0.1802,300
AACPU,17-Jul-2026,10.22,10.22,10.22,10.22,400
AADR,17-Jul-2026,82.4999,82.4999,82.115,82.115,2100
AAEQ,17-Jul-2026,53.0325,53.0325,53.0325,53.0325,100
AAL,17-Jul-2026,15.22,15.34,14.945,14.98,176807400
AALG,17-Jul-2026,14.54,14.63,13.928,13.928,9500
AAME,17-Jul-2026,1.59,1.66,1.58,1.58,15800
AAOI,17-Jul-2026,96.11,106.18,91.5012,102.41,9637800
AAON,17-Jul-2026,109.26,114.68,105.35,111.42,1746200
AAPB,17-Jul-2026,44.43,45.055,43.56,44.8802,86200
AAPD,17-Jul-2026,10.53,10.63,10.445,10.48,17118000
AAPG,17-Jul-2026,19.25,19.25,18.535,18.74,12100
AAPL,17-Jul-2026,331.98,334.99,329.0006,333.74,63407000
AAPU,17-Jul-2026,45.67,46.4,44.785,46.03,2569400
AARD,17-Jul-2026,6.21,6.21,5.76,5.86,233600
AAUS,17-Jul-2026,59.77,59.77,59.5793,59.5793,200
AAVM,17-Jul-2026,33.1634,33.1634,33.1634,33.1634,100
AAXJ,17-Jul-2026,107.92,110.93,107.32,109.81,811400
ABAT,17-Jul-2026,2.34,2.4,2.3,2.36,4178000
ABCL,17-Jul-2026,6.04,6.5479,5.95,6.465,4229300
ABCS,17-Jul-2026,34.82,34.82,34.5476,34.5476,1000
ABEO,17-Jul-2026,6.9,7.165,6.87,7,777400
ABI,17-Jul-2026,24.81,24.81,24.81,24.81,100
ABIG,17-Jul-2026,34.37,34.41,34.2184,34.2184,4000
ABLV,17-Jul-2026,1.02,1.02,1.01,1.01,51000
ABLVW,17-Jul-2026,0.0163,0.0163,0.0163,0.0163,200
ABNB,17-Jul-2026,146.79,147.84,145.11,145.98,5483500
ABNG,17-Jul-2026,18.75,18.75,18.5679,18.5679,1200
ABOS,17-Jul-2026,2.12,2.26,2.09,2.25,306000
ABSI,17-Jul-2026,7.976,8.54,7.58,8.295,3719000
ABTC,17-Jul-2026,5.2,5.635,5.04,5.44,1129400
ABTS,17-Jul-2026,1.1566,1.23,1.1365,1.19,18500
ABUS,17-Jul-2026,4.72,4.82,4.545,4.56,1602600
ABVC,17-Jul-2026,1.23,1.26,1.19,1.25,88800
ABVX,17-Jul-2026,136.07,138.36,134.0001,136.65,1408300
ACAA,17-Jul-2026,10,10,10,10,700
ACAD,17-Jul-2026,25.37,25.835,25.195,25.6,1207300
ACB,17-Jul-2026,2.57,2.67,2.56,2.63,1259900
ACCL,17-Jul-2026,1.9,1.92,1.88,1.89,18300
ACDC,17-Jul-2026,4.8,4.875,4.62,4.8,1142700
ACEP,17-Jul-2026,19.625,19.625,19.5846,19.5846,900
ACET,17-Jul-2026,8.16,8.27,7.95,8.12,104800
ACFN,17-Jul-2026,19.77,20.3,18.9206,20.18,38400
ACGL,17-Jul-2026,101.29,103.35,100.81,101.35,2233800
ACGLN,17-Jul-2026,16.33,16.45,16.3,16.45,43800
ACGLO,17-Jul-2026,19.43,19.6,19.43,19.6,25100
ACHC,17-Jul-2026,33.11,34.735,32.71,34.5,2755100
ACHV,17-Jul-2026,5.83,6.4,5.76,6.27,1480300
ACIC,17-Jul-2026,10.43,10.63,10.23,10.25,185300
ACIU,17-Jul-2026,2.2,2.2,2.12,2.2,356100
ACIW,17-Jul-2026,58.17,60.17,57.57,58.07,1892600
ACLS,17-Jul-2026,130.84,141.305,127.96,136.42,689900
ACMR,17-Jul-2026,78.68,86.99,77.46,83.92,964200
ACNB,17-Jul-2026,61.22,61.95,60.3,60.45,69600
ACNT,17-Jul-2026,15.23,15.29,14.99,15.29,23400
ACOG,17-Jul-2026,8.35,8.57,8.33,8.5,40900
ACON,17-Jul-2026,2.61,2.62,2.521,2.58,27100
ACONW,17-Jul-2026,0.022,0.022,0.022,0.022,200
ACRS,17-Jul-2026,5.3,5.7,5.24,5.68,1253800
ACRV,17-Jul-2026,1.72,1.81,1.69,1.75,238900
ACT,17-Jul-2026,46.63,47.28,46.005,46.52,316900
ACTG,17-Jul-2026,4.44,4.55,4.44,4.54,292900
ACTU,17-Jul-2026,1.61,1.665,1.44,1.44,177400
ACWI,17-Jul-2026,154.37,155.59,153.9,155,5062900
ACWX,17-Jul-2026,73.4,74.275,73.2,74.01,1856300
ACXP,17-Jul-2026,1.6,1.61,1.5301,1.55,32700
ADAC,17-Jul-2026,10.05,10.05,10.02,10.02,2100
ADAG,17-Jul-2026,3.52,3.67,3.305,3.59,249500
ADAM,17-Jul-2026,9.17,9.27,8.905,8.98,849500
ADAMG,17-Jul-2026,25.05,25.18,25.05,25.1201,3300
ADAMH,17-Jul-2026,25.33,25.38,25.33,25.35,11900
ADAMI,17-Jul-2026,25.1,25.25,25.1,25.2,2400
ADAML,17-Jul-2026,24.55,24.55,24.5,24.5,10600
ADAMM,17-Jul-2026,25.19,25.23,25.115,25.22,9200
ADAMN,17-Jul-2026,24.35,24.5401,24.18,24.18,18500
ADAMO,17-Jul-2026,25.03,25.06,25,25,23700
ADAMZ,17-Jul-2026,18.63,18.83,18.63,18.83,5000
ADBE,17-Jul-2026,235.26,240.15,232.36,237.25,7269900
ADBG,17-Jul-2026,3.89,4.04,3.78,3.94,15088400
ADEA,17-Jul-2026,24.53,25.9264,24.37,25.38,2261900
ADGM,17-Jul-2026,0.54,0.54,0.5123,0.53,35400
ADI,17-Jul-2026,369.5,379.78,366.72,375.36,3674800
ADIL,17-Jul-2026,2.86,2.902,2.7,2.8,36400
ADMA,17-Jul-2026,8.67,8.94,8.65,8.71,5589500
ADP,17-Jul-2026,258.62,261.31,251.45,255.265,2675800
ADPT,17-Jul-2026,21.43,23.02,21.36,22.92,3233000
ADSE,17-Jul-2026,12.04,12.04,12,12,9300
ADSK,17-Jul-2026,217.05,221.81,214.7,218.35,3303500
ADTN,17-Jul-2026,11.29,11.95,11.24,11.65,1137900
ADUR,17-Jul-2026,12.4,13.72,12.31,13.17,622100
ADUS,17-Jul-2026,112.89,116.69,112.89,114.52,213500
ADV,17-Jul-2026,38.79,39.535,38,38.22,168700
ADVB,17-Jul-2026,5.12,5.2464,4.92,5.03,2735900
ADXN,17-Jul-2026,6.16,6.16,5.6951,5.6951,1300
AEAQ,17-Jul-2026,10.01,10.01,10.01,10.01,16600
AEBI,17-Jul-2026,12.85,13.03,12.51,12.76,353100
AEC,17-Jul-2026,4.29,4.41,4.25,4.325,10600
