Symbol,Date,Open,High,Low,Close,Volume
AAAP,28-Jul-2026,25.325,25.325,25.325,25.325,100
AACB,28-Jul-2026,10.56,10.56,10.51,10.55,33400
AACBR,28-Jul-2026,0.144,0.1578,0.13,0.15,10400
AACBU,28-Jul-2026,10.68,10.68,10.68,10.68,100
AACG,28-Jul-2026,0.94,0.975,0.89,0.97,2700
AACIW,28-Jul-2026,0.3499,0.35,0.3499,0.35,500
AACO,28-Jul-2026,9.93,9.94,9.93,9.94,10000
AACOW,28-Jul-2026,0.42,0.42,0.42,0.42,100
AACP,28-Jul-2026,10,10.02,10,10.02,60100
AACPR,28-Jul-2026,0.2,0.2,0.1851,0.1851,300
AACPU,28-Jul-2026,10.23,10.23,10.23,10.24,0
AADR,28-Jul-2026,80.97,81.29,80.8701,81.29,500
AAEQ,28-Jul-2026,52.8245,52.8245,52.8245,52.8245,100
AAL,28-Jul-2026,14.95,15.41,14.74,15.36,86465400
AALG,28-Jul-2026,13.49,14.4491,13.24,14.3495,23000
AAME,28-Jul-2026,1.59,1.6,1.59,1.6,3800
AAOI,28-Jul-2026,92.95,93.35,81.54,88.14,10840200
AAON,28-Jul-2026,98.08,98.62,93.1,93.74,1308500
AAPB,28-Jul-2026,46.43,46.8,45.2101,46.28,49500
AAPD,28-Jul-2026,10.27,10.4182,10.1999,10.27,12945600
AAPG,28-Jul-2026,18.5499,18.5499,18.25,18.285,4600
AAPL,28-Jul-2026,340.03,342.89,335.6,340.08,51859000
AAPU,28-Jul-2026,47.72,48.4,46.4099,47.71,1341600
AARD,28-Jul-2026,6.62,6.7,6.4,6.42,53200
AAUB,28-Jul-2026,48.72,49.0899,48.72,49.0899,100
AAUS,28-Jul-2026,59.06,59.47,59.04,59.33,1900
AAVM,28-Jul-2026,33.34,33.34,33.2478,33.2478,2200
AAXJ,28-Jul-2026,107.32,108.46,106.43,107.81,497700
ABAT,28-Jul-2026,2.21,2.25,2.07,2.18,3300900
ABCL,28-Jul-2026,5.2,5.385,4.98,5.29,6082200
ABCS,28-Jul-2026,35.49,35.78,35.4899,35.7539,3900
ABEO,28-Jul-2026,6.13,6.13,5.83,6.02,940300
ABI,28-Jul-2026,24.83,24.83,24.83,24.83,100
ABIG,28-Jul-2026,33.94,34.1128,33.94,34.1128,400
ABLV,28-Jul-2026,0.8799,0.8891,0.87,0.87,30500
ABNB,28-Jul-2026,148.83,153.19,148.09,153.11,6846100
ABNG,28-Jul-2026,19.5,20.2137,19.5,20.2137,8400
ABOS,28-Jul-2026,2.2,2.39,2.13,2.28,855700
ABSI,28-Jul-2026,7.47,7.47,6.8501,7.13,2874700
ABTC,28-Jul-2026,5.79,5.82,5.45,5.48,952900
ABTS,28-Jul-2026,1.16,1.2199,1.12,1.15,42600
ABUS,28-Jul-2026,4.5,4.5,4.375,4.41,633600
ABVC,28-Jul-2026,1,1.09,0.996,1.06,59300
ABVX,28-Jul-2026,126.21,126.5,121.7,124.23,1016600
ACAD,28-Jul-2026,25.52,26.08,25.52,26.01,940900
ACB,28-Jul-2026,2.72,2.785,2.7,2.72,1107400
ACCL,28-Jul-2026,2.1816,2.2152,2.14,2.15,17800
ACDC,28-Jul-2026,3.97,3.97,3.66,3.71,1961100
ACEP,28-Jul-2026,19.85,19.854,19.85,19.854,300
ACET,28-Jul-2026,8.1,8.46,7.78,8.2,54800
ACFN,28-Jul-2026,19.87,19.87,19.01,19.2,3600
ACGC,28-Jul-2026,9.96,9.99,9.96,9.96,700300
ACGCW,28-Jul-2026,0.301,0.31,0.301,0.31,52000
ACGL,28-Jul-2026,105.19,107.085,104.553,106.48,2062300
ACGLN,28-Jul-2026,16.37,16.445,16.33,16.37,18800
ACGLO,28-Jul-2026,19.47,19.56,19.46,19.5,24000
ACHC,28-Jul-2026,32.52,33.366,31.81,32.69,4345500
ACHV,28-Jul-2026,6.18,6.28,5.91,6.18,1304700
ACIC,28-Jul-2026,10.41,10.94,10.41,10.86,382400
ACIU,28-Jul-2026,2.31,2.32,2.24,2.32,104100
ACIW,28-Jul-2026,58.63,60.53,58.63,59.97,634700
ACLS,28-Jul-2026,122.01,122.01,112.335,120.03,600000
ACMR,28-Jul-2026,75.1,75.95,69.83,72.02,1374300
ACNB,28-Jul-2026,64.56,65.265,63.38,64.56,96000
ACNT,28-Jul-2026,15.25,15.57,15.25,15.49,62800
ACOG,28-Jul-2026,8.71,9.27,8.33,8.41,111400
ACON,28-Jul-2026,2.25,2.25,2.07,2.13,56400
ACONW,28-Jul-2026,0.0212,0.0214,0.0212,0.0214,200
ACRS,28-Jul-2026,5.34,5.365,5.18,5.33,1552900
ACRV,28-Jul-2026,1.55,1.61,1.51,1.54,235400
ACT,28-Jul-2026,47.46,48.1,47.33,47.97,351800
ACTG,28-Jul-2026,4.66,4.715,4.615,4.63,164000
ACTU,28-Jul-2026,1.14,1.14,1.03,1.06,214300
ACWI,28-Jul-2026,153.96,154.97,153.35,154.54,2029100
ACWX,28-Jul-2026,73.43,74.255,73.33,73.94,2593800
ACXP,28-Jul-2026,1.45,1.45,1.385,1.41,51000
ADAG,28-Jul-2026,3.48,3.885,3.32,3.73,415800
ADAM,28-Jul-2026,8.74,8.8299,8.6126,8.71,844300
ADAMG,28-Jul-2026,25,25.0001,24.9201,25,13000
ADAMH,28-Jul-2026,25.32,25.3599,25.3,25.3277,27900
ADAMI,28-Jul-2026,25.09,25.11,25.05,25.05,7900
ADAML,28-Jul-2026,24.48,24.49,24.4472,24.46,5200
ADAMM,28-Jul-2026,25.055,25.072,25.03,25.06,8200
ADAMN,28-Jul-2026,23.69,23.8999,23.69,23.84,4300
ADAMO,28-Jul-2026,25,25.028,24.95,24.96,22400
ADAMZ,28-Jul-2026,19.1,19.1,19.0001,19.0001,3500
ADBE,28-Jul-2026,242.85,254.06,241.6946,249.18,8098700
ADBG,28-Jul-2026,4.07,4.45,4.05,4.29,12405800
ADEA,28-Jul-2026,25.38,25.4,23.93,25.15,1159800
ADGM,28-Jul-2026,0.477,0.5199,0.4201,0.4476,216200
ADI,28-Jul-2026,366.44,373.283,363.15,365.83,5052800
ADIL,28-Jul-2026,2.75,2.95,2.75,2.95,63800
ADMA,28-Jul-2026,8.57,8.795,8.495,8.79,2171900
ADP,28-Jul-2026,259.37,268.17,258.18,264.17,3689300
ADPT,28-Jul-2026,22.72,22.9899,21.93,22.52,1678900
ADSE,28-Jul-2026,11.9,12,11.63,11.98,16400
ADSEW,28-Jul-2026,0.54,0.56,0.53,0.56,500
ADSK,28-Jul-2026,231.49,243.25,229.4,237.38,3885800
ADTN,28-Jul-2026,9.27,9.28,8.47,9.01,2210200
ADUR,28-Jul-2026,13.09,13.25,12.14,12.99,682600
ADUS,28-Jul-2026,117,119.64,116.97,119.22,196000
ADV,28-Jul-2026,38.49,41.53,38.49,40.8,97700
ADVB,28-Jul-2026,12.07,12.6,9.49,10.88,253200
AEAQ,28-Jul-2026,10.01,10.01,10.01,10.01,6900
AEBI,28-Jul-2026,13.17,13.83,13.06,13.75,323700
AEC,28-Jul-2026,4.42,4.42,4.15,4.16,35300
AEHL,28-Jul-2026,0.6184,0.6184,0.5506,0.58,729200
AEHR,28-Jul-2026,72.09,72.09,65.277,70,2864400
AEI,28-Jul-2026,1.05,1.0701,1.03,1.04,9000
AEIS,28-Jul-2026,280.57,280.6,262.64,273.42,818300
AEMD,28-Jul-2026,0.575,0.5892,0.541,0.5637,54000
AENT,28-Jul-2026,6.04,6.152,5.815,5.99,17800
AENTW,28-Jul-2026,0.393,0.438,0.37,0.37,12700
AEP,28-Jul-2026,134.09,135.99,132.98,133.02,3925300
AERT,28-Jul-2026,6.25,6.5,6.25,6.35,5200
