Symbol,Date,Open,High,Low,Close,Volume
AAAP,08-Jul-2026,25.195,25.195,25.195,25.195,600000
AACB,08-Jul-2026,10.5,10.51,10.5,10.51,102600
AACBR,08-Jul-2026,0.19,0.19,0.18,0.18,13000
AACG,08-Jul-2026,1,1.02,0.93,0.9614,2600
AACI,08-Jul-2026,9.98,9.98,9.98,9.98,50000
AACIW,08-Jul-2026,0.39,0.4,0.39,0.4,8300
AACO,08-Jul-2026,9.94,9.94,9.94,9.94,100
AACP,08-Jul-2026,9.98,9.98,9.98,9.98,900
AACPR,08-Jul-2026,0.1998,0.2,0.1998,0.2,200
AADR,08-Jul-2026,82.55,83.2,82.4001,83.0854,400
AAEQ,08-Jul-2026,53.1611,53.1611,53.1611,53.1611,100
AAL,08-Jul-2026,16.83,16.91,16.11,16.52,176655800
AALG,08-Jul-2026,17.96,17.96,16.3,16.98,41100
AAME,08-Jul-2026,1.7281,1.7281,1.66,1.695,6200
AAOI,08-Jul-2026,113.02,118.1,110.5,114.44,6289000
AAON,08-Jul-2026,107.93,109.8,103.98,107.98,929400
AAPB,08-Jul-2026,39.09,40,38.38,39.68,50000
AAPD,08-Jul-2026,11.22,11.395,11.1197,11.16,5583800
AAPG,08-Jul-2026,18.4,19,17.8,18.86,7600
AAPL,08-Jul-2026,311.91,314.82,307.05,313.39,41323400
AAPU,08-Jul-2026,40.44,41.155,39.19,40.77,997000
AARD,08-Jul-2026,5.3,5.515,5.02,5.28,255500
AAUS,08-Jul-2026,59.8254,59.8254,59.8254,59.8254,100
AAVM,08-Jul-2026,33.28,33.3131,33.28,33.3131,700
AAXJ,08-Jul-2026,113.29,115.33,113.04,115.21,1085000
ABAT,08-Jul-2026,2.59,2.67,2.5,2.61,5004300
ABCL,08-Jul-2026,7.39,7.7,7.04,7.1,9395200
ABCS,08-Jul-2026,33.85,33.85,33.7161,33.7161,3200
ABEO,08-Jul-2026,6.47,6.825,6.47,6.8,1793400
ABI,08-Jul-2026,24.895,24.895,24.895,24.895,100
ABIG,08-Jul-2026,34.2,34.4431,34.2,34.4431,1600
ABLV,08-Jul-2026,1.19,1.2,1.06,1.09,49400
ABNB,08-Jul-2026,147.15,147.175,141.24,142.95,2969100
ABNG,08-Jul-2026,18.1,18.11,17.53,17.8731,18100
ABOS,08-Jul-2026,2.54,2.745,2.54,2.73,257800
ABSI,08-Jul-2026,10.96,11.14,10.41,11.1,6599900
ABTC,08-Jul-2026,6.2,6.27,5.76,5.86,4230200
ABTS,08-Jul-2026,1.15,1.22,1.15,1.17,14600
ABUS,08-Jul-2026,5.08,5.24,5.0201,5.22,3068800
ABVC,08-Jul-2026,2.02,2.11,1.96,2.02,277800
ABVX,08-Jul-2026,140.81,141.7499,136.85,138.54,1261100
ACAD,08-Jul-2026,26.15,26.29,25.59,26,1551800
ACB,08-Jul-2026,2.64,2.7,2.63,2.68,1365900
ACCL,08-Jul-2026,1.8,1.8,1.75,1.75,8600
ACDC,08-Jul-2026,4.88,5.1999,4.865,5.08,1534100
ACEP,08-Jul-2026,19.76,19.76,19.73,19.7501,500
ACET,08-Jul-2026,8.53,9.31,8.53,9.25,136300
ACFN,08-Jul-2026,16.61,16.91,16.5122,16.785,7000
ACGC,08-Jul-2026,9.96,9.97,9.96,9.97,8300
ACGCW,08-Jul-2026,0.35,0.37,0.35,0.37,28100
ACGL,08-Jul-2026,103.36,103.465,101.97,102.01,1320200
ACGLN,08-Jul-2026,16.02,16.15,15.84,15.86,21600
ACGLO,08-Jul-2026,19.1112,19.1112,18.92,18.92,21700
ACHC,08-Jul-2026,31.58,31.91,30.33,30.74,2009500
ACHV,08-Jul-2026,6.44,6.54,6.02,6.21,2430500
ACIC,08-Jul-2026,11.56,11.65,11.46,11.57,150100
ACIU,08-Jul-2026,2.52,2.59,2.47,2.52,164000
ACIW,08-Jul-2026,55.21,56.12,54.6,55.88,1296200
ACLS,08-Jul-2026,129.82,135.98,129.095,135.43,569300
ACMR,08-Jul-2026,94.66,98.57,93.5338,98.07,1068600
ACNB,08-Jul-2026,59.13,59.13,58,58.31,54600
ACNT,08-Jul-2026,15.38,15.38,14.89,15.1,51800
ACOG,08-Jul-2026,8.1,8.5,8.08,8.5,107600
ACON,08-Jul-2026,3.01,3.0439,2.9,2.95,31000
ACONW,08-Jul-2026,0.0243,0.0243,0.0243,0.0243,100
ACRS,08-Jul-2026,5.57,5.66,5.42,5.51,1214000
ACRV,08-Jul-2026,1.86,2.045,1.8218,2.04,1288500
ACT,08-Jul-2026,45.24,45.475,44.71,44.82,252900
ACTG,08-Jul-2026,4.45,4.57,4.42,4.46,154900
ACTU,08-Jul-2026,1.48,1.48,1.195,1.33,212200
ACWI,08-Jul-2026,155.63,155.96,154.415,155.9,8363900
ACWX,08-Jul-2026,74.5,74.96,74,74.92,1374800
ACXP,08-Jul-2026,1.45,1.48,1.34,1.36,152600
ADACW,08-Jul-2026,0.5999,0.6,0.5999,0.6,22900
ADAG,08-Jul-2026,3.94,4.12,3.79,3.83,635400
ADAM,08-Jul-2026,9.08,9.13,8.97,8.98,946000
ADAMG,08-Jul-2026,25.23,25.29,25.21,25.29,4600
ADAMH,08-Jul-2026,25.3,25.329,25.201,25.23,38600
ADAMI,08-Jul-2026,25.102,25.18,25.102,25.135,2200
ADAML,08-Jul-2026,24.33,24.335,24.32,24.335,1500
ADAMM,08-Jul-2026,24.8,24.93,24.8,24.9275,5700
ADAMN,08-Jul-2026,23.8,24,23.79,23.95,12900
ADAMO,08-Jul-2026,25.08,25.19,25.08,25.12,21900
ADAMZ,08-Jul-2026,18.75,19.06,18.75,18.92,5700
ADBE,08-Jul-2026,221.39,222.5,216.927,220.94,4508400
ADBG,08-Jul-2026,3.45,3.505,3.335,3.46,4461000
ADEA,08-Jul-2026,28,29.1,28,28.58,1772900
ADGM,08-Jul-2026,0.6101,0.6612,0.5601,0.5601,100900
ADI,08-Jul-2026,374.25,389.78,374.25,385.4,2609400
ADIL,08-Jul-2026,2.87,2.941,2.8,2.87,21000
ADMA,08-Jul-2026,9.01,9.295,8.995,9.16,2284800
ADP,08-Jul-2026,245.19,245.19,240.76,241.37,1688800
ADPT,08-Jul-2026,20.11,20.57,19.7711,20.16,2513900
ADSE,08-Jul-2026,12.14,12.15,10.711,12.04,17800
ADSEW,08-Jul-2026,0.59,0.6,0.59,0.6,500
ADSK,08-Jul-2026,211.1,211.9098,205.99,206.04,2050900
ADTN,08-Jul-2026,12.48,13.01,12.45,12.87,1967900
ADUR,08-Jul-2026,15,15.8,14.6,15.62,554600
ADUS,08-Jul-2026,105.31,106.76,104.5,106.32,287300
ADV,08-Jul-2026,39.58,40.215,36.65,39.41,345100
ADVB,08-Jul-2026,5.16,5.26,5,5.04,9100
ADXN,08-Jul-2026,5.89,5.89,5.89,5.89,300
AEAQ,08-Jul-2026,10,10,10,10,73600
AEAQU,08-Jul-2026,10.2,10.2,10.2,10.2,60700
AEBI,08-Jul-2026,11.43,12.005,11.25,11.4,307900
AEC,08-Jul-2026,4.09,4.28,4.0758,4.2,44500
AEHL,08-Jul-2026,0.99,1.02,0.9511,0.9854,89500
AEHR,08-Jul-2026,65.38,68.47,63.32,67.89,1502200
AEI,08-Jul-2026,1.34,1.34,1.25,1.29,27700
AEIS,08-Jul-2026,280.91,294.98,279.38,293.64,939300
AEMD,08-Jul-2026,0.732,0.7472,0.683,0.694,214200
AENT,08-Jul-2026,6.12,6.12,5.7901,5.93,13800
AENTW,08-Jul-2026,0.468,0.468,0.406,0.406,2700
AEP,08-Jul-2026,137.64,138.23,135.54,135.9,3592800
AERT,08-Jul-2026,7.2,7.29,7.1,7.2,16900
AERTW,08-Jul-2026,0.02,0.02,0.02,0.02,5700
AESP,08-Jul-2026,9.87,9.89,9.87,9.88,948200
AESPR,08-Jul-2026,0.1895,0.1895,0.16,0.16,2200
AESPU,08-Jul-2026,10.12,10.12,10.09,10.11,1100
AEVA,08-Jul-2026,21.01,22.13,20.1,21.5,1689000
AEYE,08-Jul-2026,7.24,7.37,7.0316,7.22,77700
AFBI,08-Jul-2026,22.7,22.7,22.58,22.63,16200
AFCG,08-Jul-2026,2.95,2.96,2.885,2.96,88600
AFJK,08-Jul-2026,12,12,12,26.69,0
AFJKR,08-Jul-2026,0.2478,0.2478,0.2478,0.252,0
AFOS,08-Jul-2026,44.6401,44.79,44.0589,44.7396,25200
AFRI,08-Jul-2026,10.29,10.7,10.2,10.2,5400
AFRIW,08-Jul-2026,0.845,0.845,0.7,0.75,7700
AFRM,08-Jul-2026,82.41,82.58,79.33,81.28,4626800
AFSC,08-Jul-2026,37.88,37.88,37.66,37.7333,1000
AFYA,08-Jul-2026,14.77,15,14.62,14.82,96600
AGCC,08-Jul-2026,15.23,15.45,14.92,15.08,39300
AGEM,08-Jul-2026,47.5,48.18,47.17,48.0913,6800
AGEN,08-Jul-2026,3.47,3.63,3.25,3.25,797500
AGGA,08-Jul-2026,24.98,24.98,24.9699,24.98,5400
AGIO,08-Jul-2026,43.465,44,42.52,42.76,1618400
AGIX,08-Jul-2026,43.77,44.75,43.66,44.67,193100
AGMB,08-Jul-2026,13.02,13.3,12.32,12.74,45500
AGMH,08-Jul-2026,1.08,1.095,1.0419,1.07,20200
AGMI,08-Jul-2026,58.185,59.1201,57.87,59.1201,2000
AGNC,08-Jul-2026,11.08,11.11,10.9,10.94,12852100
AGNCL,08-Jul-2026,24.85,24.85,24.81,24.81,7300
AGNCM,08-Jul-2026,24.94,24.95,24.73,24.82,32800
AGNCN,08-Jul-2026,25.42,25.52,25.4,25.45,43200
AGNCO,08-Jul-2026,25.32,25.39,25.3,25.34,26500
AGNCP,08-Jul-2026,24.92,25.09,24.92,25.09,36200
AGNCZ,08-Jul-2026,25.19,25.27,25.18,25.27,41700
AGNG,08-Jul-2026,37.12,37.12,36.7488,36.8236,18200
AGNT,08-Jul-2026,4.965,4.965,4.67,4.79,1245600
AGPU,08-Jul-2026,7.19,7.24,6.77,6.78,342100
AGRZ,08-Jul-2026,0.336,0.38,0.328,0.3651,140200
AGYS,08-Jul-2026,111.61,111.61,105.92,106.29,307300
AGZD,08-Jul-2026,22.59,22.62,22.59,22.61,494000
AHCO,08-Jul-2026,10.05,10.135,9.93,9.99,1315800
AHD,08-Jul-2026,25.655,25.655,25.5017,25.535,11000
AHG,08-Jul-2026,1.51,1.6,1.51,1.6,5700
AHMA,08-Jul-2026,2.14,2.1942,1.9,1.95,236200
AIA,08-Jul-2026,135.18,138.2371,134.84,138.07,683900
AIAI,08-Jul-2026,12.67,13.085,12.24,12.7,137100
AIBZ,08-Jul-2026,6.5,7.68,6.2,7.07,913900
AIDX,08-Jul-2026,0.59,0.5999,0.5716,0.5781,59300
AIFA,08-Jul-2026,1.9,2,1.72,1.925,87100
AIFC,08-Jul-2026,0.5438,0.57,0.5158,0.548,1164100
AIFD,08-Jul-2026,50.71,52.13,50.71,52.0326,16200
AIFF,08-Jul-2026,1.28,1.28,1.19,1.22,60300
AIFU,08-Jul-2026,37,37.61,34.1,35.585,13900
AIHS,08-Jul-2026,1.38,1.5,1.35,1.43,16000
AIIO,08-Jul-2026,3.99,4.3,3.945,3.96,739000
AIIOW,08-Jul-2026,0.04,0.04,0.0399,0.0399,5200
AIIR,08-Jul-2026,6.79,6.81,6.74,6.81,5600
AIMD,08-Jul-2026,1.88,1.9699,1.8136,1.83,23900
AIMS,08-Jul-2026,28.24,28.24,28.09,28.1629,1600
AIOS,08-Jul-2026,14.48,14.73,13.83,14.73,33500
AIOT,08-Jul-2026,4.22,4.28,4.105,4.2,1507900
AIP,08-Jul-2026,30.98,34.53,30.75,34.46,1094400
AIPI,08-Jul-2026,35.99,36.48,35.75,36.46,154100
AIPO,08-Jul-2026,30.25,31.035,30.16,30.86,688500
AIQ,08-Jul-2026,61.3,62.645,61.08,62.57,3149700
AIRE,08-Jul-2026,1.95,1.96,1.91,1.93,25300
AIRG,08-Jul-2026,5.89,6.01,5.785,5.8,48400
AIRJ,08-Jul-2026,4.4,4.525,4.24,4.51,1031400
AIRJW,08-Jul-2026,1.14,1.14,1,1.07,6000
AIRO,08-Jul-2026,6.86,6.97,6.58,6.61,369700
AIRR,08-Jul-2026,121.89,123.5154,120.57,122.56,524400
AIRS,08-Jul-2026,4.22,4.33,4.12,4.18,450100
AIRT,08-Jul-2026,27.97,27.98,27.48,27.48,1300
AIRTP,08-Jul-2026,19.75,19.75,19.595,19.75,800
AISP,08-Jul-2026,2.11,2.2,2.11,2.18,295500
AISPW,08-Jul-2026,0.6998,0.75,0.662,0.7106,14100
AIX,08-Jul-2026,23.82,24.0414,23.81,24.0414,3300
AIXC,08-Jul-2026,1,1.06,1,1.05,10200
AIXI,08-Jul-2026,1.91,2.0452,1.84,1.98,165600
AKAM,08-Jul-2026,113.78,127.35,113.775,126.57,7007800
AKAN,08-Jul-2026,11.42,11.42,10.11,10.16,26400
AKBA,08-Jul-2026,1.34,1.42,1.33,1.42,6593700
AKTS,08-Jul-2026,27,29.01,26.53,28.69,711700
AKTX,08-Jul-2026,14.81,15.25,13.41,14.21,64200
ALAB,08-Jul-2026,380.69,400.66,374.52,393.16,3473400
ALAR,08-Jul-2026,2.62,2.68,2.45,2.63,550800
ALBG,08-Jul-2026,6.49,6.86,6.4,6.8485,45400
ALBT,08-Jul-2026,0.2765,0.2904,0.27,0.288,156900
ALCO,08-Jul-2026,41.89,41.89,41.15,41.15,11500
ALDF,08-Jul-2026,10.69,10.69,10.69,10.69,9900
ALDX,08-Jul-2026,2.22,2.24,2.065,2.13,3097500
ALEC,08-Jul-2026,1.9,1.94,1.805,1.83,643800
ALGM,08-Jul-2026,51.06,52.515,49.605,51.465,3470300
ALGN,08-Jul-2026,182.55,185.065,173.97,174.68,1018600
ALGS,08-Jul-2026,5.92,6.93,5.88,6.73,404800
ALGT,08-Jul-2026,110,110.6998,103.7,108.26,635700
ALHC,08-Jul-2026,23.93,24.36,19.5,20.03,15361300
ALIL,08-Jul-2026,30.72,30.899,30.52,30.899,700
ALIS,08-Jul-2026,10.16,10.178,10.14,10.16,13500
ALISR,08-Jul-2026,0.65,0.68,0.65,0.68,15800
ALKS,08-Jul-2026,54.37,54.69,53.68,54.29,1706000
ALKT,08-Jul-2026,18.35,18.53,17.52,17.69,1790700
ALLO,08-Jul-2026,2.11,2.15,2.03,2.12,12427600
ALLR,08-Jul-2026,1.13,1.185,1.065,1.16,163600
ALLT,08-Jul-2026,8.27,8.65,8.21,8.54,279700
ALLW,08-Jul-2026,29.09,29.15,28.96,29.1149,373500
ALM,08-Jul-2026,14.71,15.17,14.3,14.95,6083500
ALMR,08-Jul-2026,24.9,25.52,24.26,25.3,165600
ALMS,08-Jul-2026,29.07,31.35,29,29.74,2714400
ALMU,08-Jul-2026,17.01,18,16.9501,17.74,446100
ALNT,08-Jul-2026,81.35,87.11,80.58,86.65,263200
ALNY,08-Jul-2026,318.5,325.37,316.775,323.5,897700
ALOT,08-Jul-2026,28.55,28.56,28.5,28.5,167200
ALOV,08-Jul-2026,10,10,9.95,9.95,4800
ALOVU,08-Jul-2026,10.12,10.12,10.09,10.09,800
ALOVW,08-Jul-2026,0.43,0.446,0.43,0.446,1500
ALOY,08-Jul-2026,11.95,13.25,11.95,12.9,1590300
ALP,08-Jul-2026,0.231,0.2637,0.23,0.23,2517000
ALPS,08-Jul-2026,0.5721,0.5899,0.55,0.5815,62600
ALPX,08-Jul-2026,9.84,9.85,9.84,9.84,129100
ALPXR,08-Jul-2026,0.18,0.18,0.18,0.18,229200
ALPXU,08-Jul-2026,10.0601,10.09,10.0601,10.08,4700
ALRM,08-Jul-2026,50.35,51.15,49.65,50.99,641400
ALRS,08-Jul-2026,30.95,30.96,30.13,30.34,153900
ALT,08-Jul-2026,2.94,3.11,2.93,3.11,3520200
ALTI,08-Jul-2026,3.99,4.1,3.56,3.615,681700
ALTO,08-Jul-2026,5.7,6.001,5.69,5.83,2315300
ALTY,08-Jul-2026,12.28,12.33,12.2707,12.3246,15100
ALVO,08-Jul-2026,3.47,3.4792,3.34,3.4,385100
ALXO,08-Jul-2026,2.36,2.405,2.275,2.33,1760400
ALZN,08-Jul-2026,1.09,1.17,1.09,1.15,72900
AMA,08-Jul-2026,33.13,36.9199,32.6301,35.95,381500
AMAL,08-Jul-2026,45.64,45.64,44.46,45.04,149400
AMAN,08-Jul-2026,10.15,10.15,10.115,10.12,93700
AMAT,08-Jul-2026,547.1,578.14,546.18,570.5,7535700
AMBA,08-Jul-2026,71.59,76.69,71.45,74.74,1746800
AMBR,08-Jul-2026,1.43,1.48,1.41,1.42,9900
AMCI,08-Jul-2026,5.15,5.5802,4.97,5.19,301500
AMCX,08-Jul-2026,9.97,10.2397,9.959,10.07,300400
AMD,08-Jul-2026,504.8,522.98,498.15,517.4051,23768500
AMDD,08-Jul-2026,3,3.04,2.905,2.93,20606700
AMDG,08-Jul-2026,107.65,109.9,101.11,109.3018,57700
AMDL,08-Jul-2026,61.2,65.7888,59.61,64.43,2434200
AMEI,08-Jul-2026,26.09,26.11,25.96,25.9919,4800
AMEM,08-Jul-2026,24.27,24.3112,24.27,24.3112,4400
AMGN,08-Jul-2026,366.18,371.42,363,367.99,1758900
AMGR,08-Jul-2026,24.8684,25.16,24.8684,25.11,9100
AMID,08-Jul-2026,35.02,35.3704,35.0199,35.3704,3600
AMIX,08-Jul-2026,6.47,6.59,6.322,6.458,3400
AMKR,08-Jul-2026,64.52,67.68,63.57,66.91,4553200
AMLX,08-Jul-2026,18.15,18.54,17.42,17.88,909200
AMOD,08-Jul-2026,4.06,4.1,3.965,4.01,11100
AMPG,08-Jul-2026,6.09,6.867,6.09,6.58,3095300
