Symbol,Date,Open,High,Low,Close,Volume
AAAP,24-Aug-2026,25.395,25.42,25.395,25.4,3100
AACG,24-Aug-2026,0.96,1.04,0.94,0.94,5200
AACI,24-Aug-2026,10,10.05,10,10.05,12800
AACP,24-Aug-2026,10.03,10.07,10.03,10.07,37200
AACPW,24-Aug-2026,0.1,0.1074,0.1,0.1,54300
AADR,24-Aug-2026,83.59,83.7218,83.2701,83.7218,2200
AAEQ,24-Aug-2026,54.54,54.5517,54.43,54.43,1300
AAL,24-Aug-2026,13.96,14.07,13.55,13.63,55810400
AALG,24-Aug-2026,11.625,11.625,10.92,11.0353,32400
AAME,24-Aug-2026,1.35,1.35,1.2893,1.3,44100
AAOI,24-Aug-2026,109.13,112.46,102.1,107.63,15016500
AAON,24-Aug-2026,79.14,79.25,74.34,76.1,1791200
AAPB,24-Aug-2026,38.39,38.84,38.06,38.1648,24800
AAPD,24-Aug-2026,11.18,11.22,11.105,11.21,6228300
AAPG,24-Aug-2026,16.83,17,16.7,16.71,6500
AAPL,24-Aug-2026,311.47,313.36,309.97,310.34,34673500
AAPU,24-Aug-2026,39.39,39.8593,39.035,39.11,816600
AARD,24-Aug-2026,6.75,6.97,6.2826,6.88,83200
AAUB,24-Aug-2026,50.5495,50.5495,50.5495,50.5495,100
AAUS,24-Aug-2026,61.1961,61.1961,61.1961,61.1961,100
AAVM,24-Aug-2026,34.63,34.63,34.6291,34.6291,300
AAXJ,24-Aug-2026,115.36,115.41,113.74,114.34,264100
ABAT,24-Aug-2026,2.56,2.58,2.385,2.4,2911500
ABCL,24-Aug-2026,10.97,11.01,10.44,10.61,6591400
ABCS,24-Aug-2026,36.4301,36.455,36.27,36.345,1300
ABEO,24-Aug-2026,6.12,6.14,6.0058,6.06,849700
ABI,24-Aug-2026,24.77,24.77,24.77,24.77,100
ABIG,24-Aug-2026,35.19,35.19,35.1534,35.1534,5000
ABLV,24-Aug-2026,0.87,0.9199,0.8579,0.8579,2200
ABNB,24-Aug-2026,189,193.4529,188.53,190.21,5598700
ABOS,24-Aug-2026,3.17,3.17,3.04,3.075,275900
ABSI,24-Aug-2026,9.33,9.36,8.75,8.84,2203500
ABTC,24-Aug-2026,8,8.8,7.925,8.64,2715500
ABTS,24-Aug-2026,1.33,1.3794,1.18,1.29,57300
ABUS,24-Aug-2026,5.18,5.28,5.1702,5.2,18141000
ABVC,24-Aug-2026,0.8982,0.9098,0.84,0.84,71400
ABVX,24-Aug-2026,114,116.22,113.29,116.15,1293300
ACAA,24-Aug-2026,10.02,10.02,10.02,10.02,200
ACAD,24-Aug-2026,29.5,29.775,29.15,29.65,1489600
ACB,24-Aug-2026,3.91,4.055,3.86,3.94,1944100
ACCL,24-Aug-2026,2.83,2.99,2.7401,2.91,8100
ACDC,24-Aug-2026,4.75,4.915,4.61,4.82,2187600
ACEP,24-Aug-2026,20.87,20.87,20.87,20.87,100
ACET,24-Aug-2026,9.21,9.21,8.74,8.9,64300
ACFN,24-Aug-2026,18.48,21,17.6836,21,30200
ACGCW,24-Aug-2026,0.3156,0.3156,0.31,0.31,10300
ACGL,24-Aug-2026,100,101.58,99.53,101.14,1202500
ACGLN,24-Aug-2026,16.12,16.31,15.88,15.95,38400
ACGLO,24-Aug-2026,19.05,19.1483,18.96,19,28900
ACHC,24-Aug-2026,27.9,28.95,27.75,28.72,1438700
ACHV,24-Aug-2026,7.99,8.12,7.68,7.94,920700
ACIC,24-Aug-2026,9.22,9.41,9.21,9.34,320500
ACIU,24-Aug-2026,2.91,3,2.7986,2.86,371100
ACIW,24-Aug-2026,51.94,52.71,51.94,52.41,559600
ACLS,24-Aug-2026,124.5,124.63,121.2386,123.49,224300
ACMR,24-Aug-2026,77.25,79.67,76.57,77.345,696500
ACNB,24-Aug-2026,64.18,65.01,63.725,64.44,91000
ACNT,24-Aug-2026,14.6301,14.95,14.6301,14.9,42800
ACOG,24-Aug-2026,9.72,10.14,9.34,9.75,168400
ACON,24-Aug-2026,2.73,2.73,2.61,2.66,49000
ACQQ,24-Aug-2026,24,24.06,23.99,24.06,600
ACRS,24-Aug-2026,6.35,6.4,6.02,6.31,1272800
ACRT,24-Aug-2026,24.535,24.535,24.475,24.475,400
ACRV,24-Aug-2026,2.19,2.225,2.06,2.2,171400
ACSP,24-Aug-2026,24.1063,24.1063,24.1063,24.1063,100
ACT,24-Aug-2026,49.3,50.18,49.27,49.72,1000800
ACTG,24-Aug-2026,4.5,4.57,4.48,4.51,215800
ACTU,24-Aug-2026,1.28,1.3095,1.1805,1.23,179200
ACWI,24-Aug-2026,160.5,160.5,159.825,160.2,929500
ACWX,24-Aug-2026,77.6,77.6,77.21,77.45,923800
ACXP,24-Aug-2026,1.47,1.49,1.395,1.4,132600
ADAC,24-Aug-2026,10.03,10.09,10.03,10.09,500
ADAG,24-Aug-2026,3.99,4.005,3.795,3.9,159100
ADAM,24-Aug-2026,9.9,9.975,9.785,9.86,705900
ADAMG,24-Aug-2026,25.155,25.19,25.155,25.155,1900
ADAMH,24-Aug-2026,25.495,25.55,25.495,25.52,19500
ADAMI,24-Aug-2026,25.17,25.25,25.17,25.25,1500
ADAMK,24-Aug-2026,25.1,25.14,25.0601,25.0801,22500
ADAML,24-Aug-2026,24.9,24.92,24.81,24.81,13000
ADAMM,24-Aug-2026,25.5,25.5,25.45,25.47,12000
ADAMN,24-Aug-2026,24.97,25.025,24.91,25.002,10300
ADAMO,24-Aug-2026,25.09,25.13,25.055,25.13,3300
ADAMZ,24-Aug-2026,18.62,18.67,18.555,18.605,7800
ADBE,24-Aug-2026,275,279,273.245,276.27,3598900
ADBG,24-Aug-2026,5.09,5.2299,5.01,5.12,2600700
ADEA,24-Aug-2026,26.11,26.5,25.5985,26.28,982100
ADGM,24-Aug-2026,0.6402,0.6615,0.556,0.5901,436600
ADI,24-Aug-2026,372.72,373,362.35,371.17,4755200
ADIL,24-Aug-2026,6.19,6.19,4.7,5.4,133200
ADMA,24-Aug-2026,9.8,9.9119,9.535,9.55,1962800
ADP,24-Aug-2026,280.9,285.59,280.9,283.01,2449100
ADPT,24-Aug-2026,25.8,25.99,25.09,25.55,1694400
ADSE,24-Aug-2026,11.4,11.48,11.18,11.4,13800
ADSEW,24-Aug-2026,0.4505,0.49,0.405,0.405,4700
ADSK,24-Aug-2026,253.58,257.08,252.32,254.42,1408100
ADTN,24-Aug-2026,7.6,7.73,7.46,7.71,1408100
ADUR,24-Aug-2026,15.8,16.02,15.17,15.24,339700
ADUS,24-Aug-2026,121.01,122.3624,120.6,120.82,129400
ADV,24-Aug-2026,34.4,34.7,33.53,33.68,69200
ADVB,24-Aug-2026,7.98,8.02,7.425,8.02,190800
