Symbol,Date,Open,High,Low,Close,Volume
AAAP,09-Jul-2026,25.195,25.195,25.195,25.195,100
AACB,09-Jul-2026,10.51,10.51,10.51,10.51,100
AACG,09-Jul-2026,0.97,0.9749,0.9599,0.96,1200
AACI,09-Jul-2026,9.96,9.98,9.95,9.98,4900
AACIW,09-Jul-2026,0.396,0.4,0.3944,0.3999,2600
AACO,09-Jul-2026,9.95,9.96,9.94,9.96,5100
AACP,09-Jul-2026,9.98,10,9.96,9.97,5400
AADR,09-Jul-2026,83.75,84.19,83.75,84.145,700
AAEQ,09-Jul-2026,53.17,53.55,53.17,53.55,100
AAL,09-Jul-2026,16.62,17.38,16.585,17.06,124269900
AALG,09-Jul-2026,17.44,18.7,17.44,18.1653,10600
AAME,09-Jul-2026,1.67,1.69,1.66,1.68,8200
AAOI,09-Jul-2026,119.5,127.51,118.18,122.21,9211700
AAON,09-Jul-2026,111.06,113.15,109.36,110.25,718200
AAPB,09-Jul-2026,38.92,40.45,38.39,40.381,45100
AAPD,09-Jul-2026,11.26,11.35,11.05,11.06,4710200
AAPG,09-Jul-2026,18.36,19,18.36,18.9,9000
AAPL,09-Jul-2026,310.51,316.53,308.16,316.22,48124400
AAPU,09-Jul-2026,40.03,41.615,39.47,41.52,1159800
AARD,09-Jul-2026,5.33,5.33,4.66,5,402700
AAUS,09-Jul-2026,60.243,60.243,60.243,60.243,100
AAVM,09-Jul-2026,33.4353,33.4353,33.4353,33.4353,100
AAXJ,09-Jul-2026,115.98,116.67,115.6,116.29,618900
ABAT,09-Jul-2026,2.65,2.74,2.61,2.68,2787200
ABCL,09-Jul-2026,7.01,7.51,6.82,7.29,5915600
ABCS,09-Jul-2026,33.85,34.1,33.85,34.039,2900
ABEO,09-Jul-2026,6.83,7.24,6.83,7.12,2608300
ABI,09-Jul-2026,24.76,24.76,24.76,24.76,200
ABIG,09-Jul-2026,34.64,34.6521,34.635,34.6521,1200
ABLV,09-Jul-2026,1.11,1.115,1,1.05,60300
ABNB,09-Jul-2026,141.26,147.27,141.25,146.89,3467800
ABNG,09-Jul-2026,17.35,18.85,17.35,18.8142,6600
ABOS,09-Jul-2026,2.74,2.825,2.69,2.7,271100
ABSI,09-Jul-2026,11.175,12,10.9,11.47,4970900
ABTC,09-Jul-2026,5.92,6.12,5.55,5.98,1721500
ABTS,09-Jul-2026,1.19,1.21,1.17,1.18,17600
ABUS,09-Jul-2026,5.22,5.38,5.13,5.14,2934000
ABVC,09-Jul-2026,2,2,1.415,1.45,520800
ABVX,09-Jul-2026,139,141.99,138.505,140.74,907600
