Symbol,Date,Open,High,Low,Close,Volume
AAAP,15-Jul-2026,25.25,25.25,25.25,25.25,600000
AACB,15-Jul-2026,10.57,10.57,10.57,10.57,200
AACG,15-Jul-2026,0.962,1.0375,0.962,1,2700
AACIW,15-Jul-2026,0.3014,0.34,0.28,0.3376,12400
AACOW,15-Jul-2026,0.46,0.49,0.46,0.49,1100
AACP,15-Jul-2026,9.98,9.98,9.98,9.98,600
AACPR,15-Jul-2026,0.1801,0.1801,0.18,0.18,18000
AACPW,15-Jul-2026,0.1053,0.106,0.1,0.104,19800
AADR,15-Jul-2026,83.03,83.21,83.03,83.21,200
AAEQ,15-Jul-2026,53.62,53.8505,53.62,53.8505,300
AAL,15-Jul-2026,15.675,16,15.45,15.63,181631800
AALG,15-Jul-2026,15.31,15.67,14.93,15.1905,6800
AAME,15-Jul-2026,1.6401,1.645,1.62,1.63,18800
AAOI,15-Jul-2026,123.79,124.43,106.1,109.09,10324100
AAON,15-Jul-2026,115.06,116.4,109.51,113.11,790000
AAPB,15-Jul-2026,40.81,43.5,40.7,43.32,160000
AAPD,15-Jul-2026,11.02,11.03,10.635,10.67,14778400
AAPG,15-Jul-2026,19.4,20.18,19.4,20.18,15400
AAPL,15-Jul-2026,317.615,328.73,317.32,327.5,60957600
AAPU,15-Jul-2026,41.815,44.74,41.81,44.46,2635900
AARD,15-Jul-2026,6.24,6.72,6.0225,6.67,186500
AAUS,15-Jul-2026,60.4886,60.4886,60.4886,60.4886,100
AAVM,15-Jul-2026,33.43,33.6119,33.43,33.6119,1100
AAXJ,15-Jul-2026,114.64,114.89,112.35,113.84,609200
ABAT,15-Jul-2026,2.62,2.676,2.5,2.55,2448700
ABCL,15-Jul-2026,6.86,6.93,6.62,6.74,3752300
ABCS,15-Jul-2026,34.31,34.38,34.2529,34.2529,1800
ABEO,15-Jul-2026,7.09,7.345,6.97,7.29,1254400
ABI,15-Jul-2026,24.8,24.8,24.8,24.8,100
ABIG,15-Jul-2026,34.8947,34.8947,34.8947,34.8947,100
ABLV,15-Jul-2026,1.04,1.13,1.03,1.05,52000
ABLVW,15-Jul-2026,0.0192,0.0192,0.0164,0.0164,400
ABNB,15-Jul-2026,147.18,150.75,147.09,148.38,3728600
ABNG,15-Jul-2026,19.3018,19.61,19.17,19.1882,1100
ABOS,15-Jul-2026,2.54,2.55,2.2025,2.22,676100
ABSI,15-Jul-2026,10.36,10.37,9.69,9.76,3438500
ABTC,15-Jul-2026,5.43,5.94,5.29,5.65,1818600
ABTS,15-Jul-2026,1.1856,1.24,1.1839,1.22,21600
ABUS,15-Jul-2026,4.59,4.615,4.46,4.56,1507500
ABVC,15-Jul-2026,1.26,1.3445,1.26,1.28,111800
ABVX,15-Jul-2026,134.1,137.32,133.382,136.94,934600
ACAA,15-Jul-2026,10.16,10.16,10,10,162400
ACAAU,15-Jul-2026,10.08,10.1,10.05,10.08,122500
ACAAW,15-Jul-2026,0.6,0.6,0.5901,0.6,28200
ACAD,15-Jul-2026,25.38,26.08,25.1804,25.92,1274000
ACB,15-Jul-2026,2.66,2.74,2.66,2.66,874200
ACCL,15-Jul-2026,1.88,1.95,1.88,1.93,20200
ACDC,15-Jul-2026,5.29,5.38,4.73,5,1864300
ACEP,15-Jul-2026,19.87,19.87,19.7106,19.7106,300
ACET,15-Jul-2026,8.79,8.875,8.435,8.68,53900
ACFN,15-Jul-2026,18.175,18.3915,18.035,18.14,6600
ACGC,15-Jul-2026,9.94,9.94,9.94,9.94,200
ACGCU,15-Jul-2026,10.08,10.08,10.08,10.08,200
ACGL,15-Jul-2026,100.05,100.21,97.92,98.54,1831600
ACGLN,15-Jul-2026,16.07,16.24,16.06,16.23,75600
ACGLO,15-Jul-2026,19.24,19.49,19.23,19.49,78800
ACHC,15-Jul-2026,31.76,33.5,31,32.27,3293200
ACHV,15-Jul-2026,6.31,6.4,5.88,6.33,1669000
ACIC,15-Jul-2026,10.84,10.84,10.11,10.13,382300
ACIU,15-Jul-2026,2.43,2.435,2.36,2.36,64200
ACIW,15-Jul-2026,55.2,57.27,55.2,57.04,2287600
ACLS,15-Jul-2026,144.67,149.99,140.33,145.01,450200
ACMR,15-Jul-2026,100.36,101,87.15,91.96,1389800
ACNB,15-Jul-2026,59.65,60.8552,59.58,60.32,71600
ACNT,15-Jul-2026,15,15.17,15,15.12,26900
ACOG,15-Jul-2026,8.31,8.4949,8.01,8.3,50800
ACON,15-Jul-2026,2.68,2.69,2.61,2.66,25000
ACRS,15-Jul-2026,5.41,5.69,5.31,5.6,6078000
ACRV,15-Jul-2026,2.1,2.11,1.88,1.92,545400
ACT,15-Jul-2026,45.68,45.83,44.67,44.9,329300
ACTG,15-Jul-2026,4.39,4.45,4.365,4.45,131400
